          0         1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70
26  0.056072  0.048082  0.023736  0.067012  0.044816  0.038355  0.117655  0.086980  0.067261  0.017427  0.028843  0.094207  0.064753  0.035114  0.247487  0.051219  0.098297  0.140874  0.035475  0.264645  0.189350  0.099698  0.098152  0.196794  0.195082  0.201366  1.000000  0.246373  0.050550  0.096955  0.140034  0.031815  0.263818  0.184500  0.097326  0.096753  0.195715  0.191708  0.195250  0.999717 -0.007054  0.076386  0.002949 -0.005876 -0.019216  0.043851  0.065027  0.058465  0.067096  0.046597  0.011239  0.055186  0.068468 -0.020532 -0.036586  0.021184  0.013722  0.026687  0.028722  0.033625  0.041940  0.075874  0.039324  0.045243  0.015859  0.039288 -0.021743 -0.043413  0.080049  0.050413  0.024817
27  0.043175  0.091320  0.053862  0.058204 -0.004471  0.075082  0.018958  0.010446  0.052988  0.008064 -0.027711  0.061223  0.052412  0.031228  0.999652  0.037292  0.126402  0.146861  0.115379  0.224587  0.069298  0.098256  0.099521  0.152422  0.168539  0.099915  0.246373  1.000000  0.036031  0.123513  0.146139  0.116417  0.222062  0.068510  0.098108  0.098419  0.151872  0.168705  0.095698  0.245434  0.017023 -0.012488 -0.026216 -0.014127 -0.020235 -0.021935  0.002892 -0.022417 -0.027050 -0.020025 -0.024570 -0.005714 -0.006135 -0.038410 -0.048544 -0.036565 -0.056703 -0.039759 -0.041454 -0.032802 -0.044210  0.007407 -0.029114 -0.045816 -0.027001 -0.020167 -0.029675 -0.041445  0.051905 -0.027987 -0.054758
28 -0.002015 -0.017738 -0.027667  0.011011  0.021405  0.033042 -0.017094 -0.024967  0.012405 -0.010783 -0.021603 -0.003725  0.004974 -0.004154  0.035924  0.999905  0.078641  0.049779  0.066640  0.100684  0.031519  0.030414  0.084268  0.068969  0.076624  0.032884  0.050550  0.036031  1.000000  0.079895  0.049650  0.065174  0.099579  0.032214  0.031189  0.084012  0.069478  0.077226  0.033446  0.050495  0.014991  0.010377  0.017252 -0.017477 -0.006938  0.100363  0.012657  0.020466  0.040535 -0.006096 -0.013829  0.005870  0.009903  0.011166  0.025917  0.020080  0.013154  0.002950  0.044474  0.091124  0.024735  0.093132  0.074042  0.008081  0.015477  0.029779  0.036877  0.003215 -0.005538  0.021158  0.043493
29 -0.012005  0.022801 -0.057011  0.021248 -0.033829  0.058123 -0.057671 -0.076623  0.003649 -0.056897 -0.100161 -0.008206 -0.015258 -0.020201  0.123012  0.080221  0.998755  0.053400  0.165771  0.152772  0.071833  0.060353  0.159117  0.193309  0.252829  0.116940  0.096955  0.123513  0.079895  1.000000  0.053136  0.169624  0.150753  0.074182  0.062678  0.159045  0.196138  0.256508  0.118526  0.097441 -0.045057 -0.085086 -0.054232 -0.111820 -0.107875 -0.090706 -0.064643 -0.001505 -0.055696 -0.085410 -0.049870 -0.039562 -0.074851 -0.070814 -0.062342 -0.117123 -0.104433 -0.110019 -0.069124 -0.047012 -0.107337 -0.032176 -0.010679 -0.120873 -0.067230  0.000393 -0.100345 -0.097038 -0.036406 -0.117417 -0.120073
30 -0.003917 -0.007584 -0.017807  0.019390  0.013986  0.003928 -0.002965  0.029235  0.005894 -0.016074 -0.009731 -0.001559 -0.009029 -0.004506  0.145818  0.049553  0.052332  0.999912  0.067466  0.168768  0.254280  0.059802  0.104454  0.094800  0.101757  0.184502  0.140034  0.146139  0.049650  0.053136  1.000000  0.066643  0.169120  0.254359  0.059047  0.104334  0.095566  0.101448  0.186074  0.140425  0.005720  0.036863  0.001395 -0.000569  0.017140  0.036674  0.035001  0.050470  0.035445  0.023131  0.027777  0.047188  0.009781 -0.024227  0.011734  0.036721  0.046423  0.047012  0.022305  0.037860  0.045732  0.030904  0.042044  0.024007  0.045705  0.026712  0.000873  0.007940 -0.000752  0.034455  0.044461
31  0.141896  0.069082  0.113391  0.102789  0.022829  0.125690  0.007563  0.021178  0.077954  0.074578  0.053014  0.116675  0.090625  0.080741  0.119991  0.066133  0.175563  0.067983  0.996326  0.176070  0.110123  0.090150  0.109228  0.126054  0.148294  0.128571  0.031815  0.116417  0.065174  0.169624  0.066643  1.000000  0.171228  0.109794  0.089677  0.107606  0.122032  0.143910  0.120050  0.029695  0.032046  0.033632 -0.005649  0.021842 -0.021656 -0.031522 -0.001022  0.007804 -0.033722 -0.014865  0.019032  0.013683 -0.006036 -0.012669 -0.002312 -0.020154 -0.055250 -0.063667 -0.036180 -0.014881 -0.050838  0.004362 -0.000092 -0.075178 -0.017421 -0.012293 -0.013525 -0.012310  0.111835 -0.000112 -0.044100
32  0.092680  0.079992  0.057038  0.059767  0.029882  0.050688 -0.015825  0.009557  0.080457  0.013239 -0.007491  0.123011  0.061033  0.014885  0.224179  0.100694  0.153845  0.169855  0.172824  0.999090  0.148935  0.121611  0.152245  0.198754  0.240002  0.222522  0.263818  0.222062  0.099579  0.150753  0.169120  0.171228  1.000000  0.149558  0.121527  0.150573  0.197894  0.238367  0.214220  0.262696  0.022560 -0.004983 -0.047869 -0.053582 -0.053256 -0.002379 -0.030715 -0.018117 -0.011730 -0.013723 -0.017429  0.001776  0.016747 -0.049059 -0.012401 -0.033416 -0.046262 -0.039452 -0.029053 -0.011565 -0.047959  0.001419 -0.026104 -0.044898 -0.030119 -0.010470 -0.026271 -0.055096  0.065620 -0.036186 -0.047897
33  0.014034  0.014619 -0.021457 -0.008532 -0.007139  0.026911 -0.024612 -0.016833 -0.012947 -0.027818 -0.040818  0.009225  0.003092 -0.006669  0.068778  0.032420  0.073229  0.254158  0.108565  0.150248  0.999161  0.084661  0.139453  0.164199  0.130496  0.095074  0.184500  0.068510  0.032214  0.074182  0.254359  0.109794  0.149558  1.000000  0.085285  0.139726  0.165525  0.131758  0.095066  0.184659  0.029714  0.007005 -0.017323 -0.032376 -0.036073 -0.003807  0.014974  0.007308  0.009476 -0.004489  0.004634  0.009684  0.020147 -0.012953 -0.019623 -0.018289 -0.040543 -0.022185 -0.026805 -0.012208 -0.021362  0.012947 -0.016745 -0.007439 -0.024850 -0.030026 -0.028052 -0.029286 -0.010775 -0.003547 -0.032304
34  0.078574  0.070985  0.048772  0.087854  0.027377  0.089280  0.048466  0.040084  0.058927  0.035841  0.032908  0.075353  0.056832  0.040573  0.100036  0.032170  0.065216  0.060192  0.091517  0.124967  0.087285  0.999579  0.126780  0.096501  0.126381  0.099740  0.097326  0.098108  0.031189  0.062678  0.059047  0.089677  0.121527  0.085285  1.000000  0.125555  0.094539  0.123362  0.094367  0.096094  0.031345  0.069174  0.057223  0.074109  0.072085  0.036969  0.073139  0.033165  0.066276  0.017317  0.068342  0.083180  0.063603  0.003285 -0.002291  0.027106  0.021944  0.032533  0.028128  0.006296  0.050043  0.036542  0.039082  0.019070  0.029321  0.027248  0.043838  0.006468  0.079788  0.091508  0.038372
35  0.013223  0.013352 -0.028056  0.036414 -0.006242  0.046990 -0.010988 -0.042213 -0.009217 -0.060887 -0.052012  0.008502 -0.033570 -0.040946  0.098622  0.084208  0.157898  0.104781  0.106466  0.152117  0.139300  0.124130  0.999783  0.168901  0.536495  0.108416  0.096753  0.098419  0.084012  0.159045  0.104334  0.107606  0.150573  0.139726  0.125555  1.000000  0.171959  0.534904  0.108571  0.097675  0.099180  0.013887  0.001294 -0.020326 -0.029529  0.055103  0.031697  0.053007  0.007531  0.001153 -0.019324  0.016061  0.011102 -0.009519  0.055874  0.006762  0.025807  0.023701  0.044710  0.030718  0.035926  0.035560  0.009644  0.015523 -0.003156  0.063004  0.004747  0.008655 -0.018699  0.019976  0.036956
